consumption_live,lat,lng,speed_kmh
0.0,50.52898454,18.0966969,
0.0,50.5289596,18.09675563,
0.0,50.52890974,18.09687308,
0.0,50.52888979,18.09692007,
0.0,50.52886843,18.09696537,
0.0,50.52884488,18.09700805,
0.0,50.52882131,18.09705071,
0.0,50.52879744,18.09709294,
0.0,50.52875499,18.0971659,
0.0,50.52872406,18.09721712,
0.0,50.52870504,18.09724716,
0.0,50.52868565,18.0972766,
0.0,50.52864546,18.0973331,
0.0,50.52861715,18.09736791,
0.0,50.52857184,18.09741382,
0.0,50.52849006,18.09747205,
0.0,50.52844684,18.09749146,
0.0,50.52842034,18.09749936,
0.0,50.52839356,18.0975045,
0.0,50.52835763,18.09750702,
0.0,50.52832171,18.09750435,
0.0,50.52824244,18.09747979,
0.0,50.52819226,18.09744884,
0.0,50.52814551,18.09740672,
0.0,50.52810434,18.09735225,
0.0,50.52806192,18.09724516,
0.0,50.52805251,18.0971764,
0.0,50.52805226,18.09712005,
0.0,50.52806008,18.09705069,
0.0,50.52807528,18.09698433,
0.0,50.52811468,18.0968575,
0.0,50.52813894,18.09678187,
0.0,50.52815877,18.09671853,
0.0,50.52818174,18.09664191,
0.0,50.52820355,18.09656447,
0.0,50.52823977,18.09642001,
0.0,50.52825494,18.09635359,
0.0,50.52826931,18.09628673,
0.0,50.52828505,18.09620575,
0.0,50.52829681,18.09613764,
0.0,50.52830955,18.09605537,
0.0,50.52831919,18.09598644,
0.0,50.52833279,18.09587559,
0.0,50.5283387,18.0958199,
0.0,50.52834631,18.09573608,
0.0,50.52835056,18.09568003,
0.0,50.52835513,18.09560983,
0.0,50.52836435,18.09544111,
0.0,50.5283688,18.09535672,
0.0,50.52837248,18.0952864,
0.0,50.52837523,18.09523011,
0.0,50.52838089,18.09506101,
0.0,50.5283831,18.09497641,
0.0,50.52838446,18.09492,
0.0,50.52838576,18.09486359,
0.0,50.52838715,18.09480718,
0.0,50.52838875,18.09472254,
0.0,50.52838979,18.09463789,
0.0,50.52839032,18.09458145,
0.0,50.52839103,18.09449678,
0.0,50.52839161,18.09442622,
0.0,50.52839277,18.09434157,
0.0,50.52839368,18.09429926,
0.0,50.52839619,18.09421468,
0.0,50.52839779,18.09417242,
0.0,50.52840268,18.09410228,
0.0,50.52841998,18.0939784,
0.0,50.52844033,18.09390008,
0.0,50.52845368,18.09386332,
0.0,50.52848665,18.09379642,
0.0,50.52851217,18.09375664,
0.0,50.52855195,18.09369942,
0.0,50.52857764,18.09365993,
0.0,50.52859543,18.0936281,
0.0,50.52861714,18.09358311,
0.0,50.52863156,18.09354734,
0.0,50.5286447,18.09351037,
0.0,50.52866641,18.09343291,
0.0,50.52868267,18.09335219,
0.0,50.52869475,18.09326968,
0.0,50.52870065,18.093214,
0.0,50.52870838,18.09310178,
0.0,50.52871024,18.09304541,
0.0,50.52871061,18.09297486,
0.0,50.52870779,18.09284794,
0.0,50.52870429,18.09276344,
0.0,50.52870071,18.09269311,
0.0,50.52869825,18.09265095,
0.0,50.52869469,18.09259477,
0.0,50.52868747,18.09249664,
0.0,50.52868293,18.09244065,
0.0,50.52867946,18.09239866,
0.0,50.52867482,18.09234268,
0.0,50.52866557,18.09223072,
0.0,50.52865993,18.09216072,
0.0,50.52865671,18.09211868,
0.0,50.52865253,18.09206262,
0.0,50.52864469,18.09195039,
0.0,50.52864097,18.09189425,
0.0,50.52863821,18.09185213,
0.0,50.52863375,18.09178192,
0.0,50.52862635,18.09165544,
0.0,50.528622,18.09157104,
0.0,50.52861955,18.09151473,
0.0,50.52861754,18.09145837,
0.0,50.52861533,18.09135965,
0.0,50.52861529,18.0913032,
0.0,50.52861632,18.09124678,
0.0,50.52861784,18.09120451,
0.0,50.52862839,18.09106443,
0.0,50.52863327,18.09102279,
0.0,50.52864346,18.09095408,
0.0,50.5286597,18.09087337,
0.0,50.52869688,18.09074501,
0.0,50.52871992,18.09068443,
0.0,50.52874036,18.09063799,
0.0,50.52876253,18.09059355,
0.0,50.52878673,18.09055181,
0.0,50.52885562,18.09046153,
0.0,50.52890299,18.09042112,
0.0,50.52892806,18.09040546,
0.0,50.52896245,18.09038897,
0.0,50.52901551,18.09037391,
0.0,50.52906039,18.09037002,
0.0,50.52910528,18.09037378,
0.0,50.52916717,18.09039155,
0.0,50.52920189,18.09040636,
0.0,50.52924455,18.0904287,
0.0,50.5292786,18.09044692,
0.0,50.52932093,18.09047077,
0.0,50.52934607,18.09048615,
0.0,50.52942845,18.09054279,
0.0,50.52947746,18.09057826,
0.0,50.52951836,18.09060764,
0.0,50.52955925,18.09063702,
0.0,50.52960019,18.09066624,
0.0,50.5296248,18.09068361,
0.0,50.52969043,18.09072993,
0.0,50.52972327,18.09075298,
0.0,50.5297726,18.09078733,
0.0,50.52980554,18.09081005,
0.0,50.52984679,18.09083821,
0.0,50.52991291,18.09088276,
0.0,50.52996256,18.09091594,
0.0,50.52999571,18.09093791,
0.0,50.53007004,18.09098825,
0.0,50.53011113,18.09101694,
0.0,50.53015198,18.09104645,
0.0,50.53019209,18.09107838,
0.0,50.53022313,18.0911069,
0.0,50.53024558,18.09113038,
0.0,50.53026691,18.0911563,
0.0,50.53031682,18.09123728,
0.0,50.53033191,18.09127235,
0.0,50.53034865,18.09132225,
0.0,50.53036066,18.09137539,
0.0,50.53036948,18.09145877,
0.0,50.53036835,18.09152922,
0.0,50.53034839,18.09165188,
0.0,50.53032461,18.09172778,
0.0,50.5302996,18.09178637,
0.0,50.53027692,18.09183018,
0.0,50.53025869,18.09186139,
0.0,50.53021296,18.09192928,
0.0,50.53018561,18.09196594,
0.0,50.53015093,18.09201088,
0.0,50.53011593,18.09205519,
0.0,50.53003847,18.09215179,
0.0,50.53001731,18.09217806,
0.0,50.52999596,18.09220396,
0.0,50.52997455,18.09222973,
0.0,50.5299316,18.09228102,
0.0,50.52990288,18.09231503,
0.0,50.52985267,18.09237463,
0.0,50.52982397,18.09240868,
0.0,50.52980246,18.09243424,
0.0,50.5297594,18.0924853,
0.0,50.52968051,18.09257901,
0.0,50.52965183,18.0926131,
0.0,50.52960914,18.0926649,
0.0,50.52958797,18.09269117,
0.0,50.52954657,18.09274548,
0.0,50.52952649,18.09277376,
0.0,50.52948133,18.09284258,
0.0,50.52944581,18.0929063,
0.0,50.52942947,18.09293998,
0.0,50.52941407,18.09297474,
0.0,50.52937922,18.09307337,
0.0,50.52936898,18.09311253,
0.0,50.52935798,18.09316624,
0.0,50.52935191,18.09320748,
0.0,50.52934701,18.09326337,
0.0,50.5293508,18.09340397,
0.0,50.52935661,18.09344529,
0.0,50.52936792,18.09349883,
0.0,50.5293971,18.09358616,
0.0,50.52942449,18.09364205,
0.0,50.5294494,18.09368275,
0.0,50.52947673,18.0937194,
0.0,50.52956806,18.09380932,
0.0,50.5296081,18.09384146,
0.0,50.52965683,18.09387785,
0.0,50.5296896,18.09390118,
0.0,50.52971417,18.09391867,
0.0,50.52980332,18.0939859,
0.0,50.5298413,18.09402363,
0.0,50.52988223,18.09407861,
0.0,50.52991454,18.09414618,
0.0,50.52994079,18.09430812,
0.0,50.52993386,18.09439183,
0.0,50.52991918,18.09445847,
0.0,50.52989574,18.0945347,
0.0,50.52988269,18.09457176,
0.0,50.52985037,18.09465653,
0.0,50.52983606,18.09469243,
0.0,50.529807,18.09476378,
0.0,50.52979228,18.09479927,
0.0,50.52974267,18.09491699,
0.0,50.52972765,18.09495216,
0.0,50.52969772,18.09502263,
0.0,50.52967286,18.09508143,
0.0,50.529643,18.09515197,
0.0,50.52959796,18.09525751,
0.0,50.52956789,18.09532782,
0.0,50.5295528,18.09536292,
0.0,50.52952764,18.09542141,
0.0,50.52947247,18.09555028,
0.0,50.5294575,18.0955855,
0.0,50.52944254,18.09562074,
0.0,50.52938734,18.09574957,
0.0,50.52935748,18.09582011,
0.0,50.52933774,18.09586731,
0.0,50.52930828,18.09593826,
0.0,50.52927887,18.09600925,
